Date,PTE,period_from,period_until,upward_incident_reserve,downward_incident_reserve,To regulate up,To regulate down,Incentive component,Consume,Feed,Regulation state
2020-01-23,38,09:15,09:30,,,,24.27,0,24.27,24.27,-1
2020-01-23,39,09:30,09:45,,,,24.27,0,24.27,24.27,-1
2020-01-23,40,09:45,10:00,,,,24.27,0,24.27,24.27,-1
2020-01-23,41,10:00,10:15,,,,24.27,0,24.27,24.27,-1
2020-01-23,42,10:15,10:30,,,,,0,34.69,34.69,0
2020-01-23,43,10:30,10:45,,,,,0,37.27,37.27,0
2020-01-23,44,10:45,11:00,,,,26.88,0,26.88,26.88,-1
2020-01-23,45,11:00,11:15,,,,27.4,0,27.4,27.4,-1
2020-01-23,46,11:15,11:30,,,,47.42,0,47.42,47.42,-1
2020-01-23,47,11:30,11:45,,,,26.22,0,26.22,26.22,-1
2020-01-23,48,11:45,12:00,,,,26.34,0,26.34,26.34,-1
2020-01-23,49,12:00,12:15,,,286.34,,0,286.34,286.34,1
2020-01-23,50,12:15,12:30,,,26.69,,0,26.69,26.69,1
2020-01-23,51,12:30,12:45,,,,48.0,0,48.0,48.0,-1
2020-01-23,52,12:45,13:00,,,,17.54,0,17.54,17.54,-1
2020-01-23,53,13:00,13:15,,,,26.22,0,26.22,26.22,-1
2020-01-23,54,13:15,13:30,,,,,0,37.32,37.32,0
2020-01-23,55,13:30,13:45,,,30.25,,0,30.25,30.25,1
2020-01-23,56,13:45,14:00,,,28.86,,0,28.86,28.86,1
2020-01-23,57,14:00,14:15,,,28.4,,0,28.4,28.4,1
2020-01-23,58,14:15,14:30,,,32.57,,0,32.57,32.57,1
2020-01-23,59,14:30,14:45,,,28.44,,0,28.44,28.44,1
2020-01-23,60,14:45,15:00,,,28.25,,0,28.25,28.25,1
2020-01-23,61,15:00,15:15,,,26.72,,0,26.72,26.72,1
2020-01-23,62,15:15,15:30,,,28.32,,0,28.32,28.32,1
2020-01-23,63,15:30,15:45,,,84.2,,0,84.2,84.2,1
2020-01-23,64,15:45,16:00,,,242.02,48.0,0,242.02,37.31,2
2020-01-23,65,16:00,16:15,,,242.02,15.45,0,15.45,15.45,-1
2020-01-23,66,16:15,16:30,,,,,0,37.5,37.5,0
2020-01-23,67,16:30,16:45,,,,,0,37.43,37.43,0
2020-01-23,68,16:45,17:00,,,,,0,34.82,34.82,0
2020-01-23,69,17:00,17:15,,,,-72.77,0,-72.77,-72.77,-1
2020-01-23,70,17:15,17:30,,,,20.17,0,20.17,20.17,-1
2020-01-23,71,17:30,17:45,,,,,0,37.65,37.65,0
2020-01-23,72,17:45,18:00,,,,,0,37.65,37.65,0
2020-01-23,73,18:00,18:15,,,73.87,,0,73.87,73.87,1
2020-01-23,74,18:15,18:30,,,35.11,,0,35.11,35.11,1
2020-01-23,75,18:30,18:45,*,,563.15,,0,563.15,563.15,1
2020-01-23,76,18:45,19:00,,,511.95,47.43,0,47.43,47.43,-1
2020-01-23,77,19:00,19:15,,,507.62,,0,507.62,507.62,1
2020-01-23,78,19:15,19:30,,,55.02,,0,55.02,55.02,1
2020-01-23,79,19:30,19:45,,,40.4,,0,40.4,40.4,1
2020-01-23,80,19:45,20:00,,,,,0,37.65,37.65,0
2020-01-23,81,20:00,20:15,,,,42.95,0,42.95,42.95,-1
2020-01-23,82,20:15,20:30,,,,18.93,0,18.93,18.93,-1
2020-01-23,83,20:30,20:45,,,,5.88,0,5.88,5.88,-1
2020-01-23,84,20:45,21:00,,,,12.03,0,12.03,12.03,-1
2020-01-23,85,21:00,21:15,,,280.12,24.27,0,280.12,18.19,2
2020-01-23,86,21:15,21:30,,,26.85,24.35,0,24.35,24.35,-1
2020-01-23,87,21:30,21:45,,,,6.3,0,6.3,6.3,-1
2020-01-23,88,21:45,22:00,,,,-21.77,0,-21.77,-21.77,-1
2020-01-23,89,22:00,22:15,,,386.97,19.83,0,386.97,19.83,2
2020-01-23,90,22:15,22:30,,,36.22,,0,36.22,36.22,1
2020-01-23,91,22:30,22:45,,,,21.94,0,21.94,21.94,-1
2020-01-23,92,22:45,23:00,,,,-43.52,0,-43.52,-43.52,-1
2020-01-23,93,23:00,23:15,,,384.69,-43.52,0,384.69,384.69,1
2020-01-23,94,23:15,23:30,,,36.27,20.15,0,20.15,20.15,-1
2020-01-23,95,23:30,23:45,,,,6.82,0,6.82,6.82,-1
2020-01-23,96,23:45,00:00,,,,5.42,0,5.42,5.42,-1
2020-01-24,1,00:00,00:15,,,494.35,24.02,0,494.35,494.35,1
2020-01-24,2,00:15,00:30,,,494.35,,0,494.35,494.35,1
2020-01-24,3,00:30,00:45,,,494.35,-43.75,0,-43.75,-43.75,-1
2020-01-24,4,00:45,01:00,,,,,0,28.9,28.9,0
2020-01-24,5,01:00,01:15,,,78.2,,0,78.2,78.2,1
2020-01-24,6,01:15,01:30,,,28.02,,0,28.02,28.02,1
2020-01-24,7,01:30,01:45,,,28.02,,0,28.02,28.02,1
2020-01-24,8,01:45,02:00,,,25.8,,0,25.8,25.8,1
2020-01-24,9,02:00,02:15,,,92.47,,0,92.47,92.47,1
2020-01-24,10,02:15,02:30,,,30.12,,0,30.12,30.12,1
2020-01-24,11,02:30,02:45,,,,,0,29.18,29.18,0
2020-01-24,12,02:45,03:00,,,28.09,,0,28.09,28.09,1
2020-01-24,13,03:00,03:15,,,52.3,,0,52.3,52.3,1
2020-01-24,14,03:15,03:30,,,32.02,25.16,0,25.16,25.16,-1
2020-01-24,15,03:30,03:45,,,,,0,29.18,29.18,0
2020-01-24,16,03:45,04:00,,,,24.02,0,24.02,24.02,-1
2020-01-24,17,04:00,04:15,,,,16.02,0,16.02,16.02,-1
2020-01-24,18,04:15,04:30,,,,23.01,0,23.01,23.01,-1
2020-01-24,19,04:30,04:45,,,,19.57,0,19.57,19.57,-1
2020-01-24,20,04:45,05:00,,,,,0,29.16,29.16,0
2020-01-24,21,05:00,05:15,,,,-140.0,0,-140.0,-140.0,-1
2020-01-24,22,05:15,05:30,,,,14.72,0,14.72,14.72,-1
2020-01-24,23,05:30,05:45,,,28.02,23.34,0,28.02,28.02,1
2020-01-24,24,05:45,06:00,,,29.83,2.64,0,29.83,2.64,2
2020-01-24,25,06:00,06:15,,,,-127.55,0,-127.55,-127.55,-1
2020-01-24,26,06:15,06:30,,,,-17.91,0,-17.91,-17.91,-1
2020-01-24,27,06:30,06:45,,,25.82,-17.91,0,25.82,25.82,1
2020-01-24,28,06:45,07:00,,,498.17,,0,498.17,498.17,1
2020-01-24,29,07:00,07:15,,,498.17,-111.71,0,-111.71,-111.71,-1
2020-01-24,30,07:15,07:30,,,,0.4,0,0.4,0.4,-1
2020-01-24,31,07:30,07:45,,,506.51,0.4,0,506.51,506.51,1
2020-01-24,32,07:45,08:00,,,506.51,,0,506.51,506.51,1
2020-01-24,33,08:00,08:15,,,506.51,24.57,0,24.57,24.57,-1
2020-01-24,34,08:15,08:30,,,,,0,37.61,37.61,0
2020-01-24,35,08:30,08:45,,,46.74,,0,46.74,46.74,1
2020-01-24,36,08:45,09:00,,,510.95,,0,510.95,510.95,1
2020-01-24,37,09:00,09:15,,,28.27,48.41,0,48.41,48.41,-1
2020-01-24,38,09:15,09:30,,,26.64,48.41,0,37.53,37.53,2
2020-01-24,39,09:30,09:45,,,26.74,,0,26.74,26.74,1
2020-01-24,40,09:45,10:00,,,28.34,,0,28.34,28.34,1
2020-01-24,41,10:00,10:15,,,,,0,37.37,37.37,0
2020-01-24,42,10:15,10:30,,,,,0,37.37,37.37,0
2020-01-24,43,10:30,10:45,,,,15.87,0,15.87,15.87,-1
2020-01-24,44,10:45,11:00,,,,31.99,0,31.99,31.99,-1
2020-01-24,45,11:00,11:15,,,35.39,31.99,0,35.39,35.39,1
2020-01-24,46,11:15,11:30,,,36.83,,0,36.83,36.83,1
2020-01-24,47,11:30,11:45,,,36.83,,0,36.83,36.83,1
2020-01-24,48,11:45,12:00,,,89.35,,0,89.35,89.35,1
2020-01-24,49,12:00,12:15,,,505.62,,0,505.62,505.62,1
2020-01-24,50,12:15,12:30,,,,,0,34.7,34.7,0
2020-01-24,51,12:30,12:45,,,,,0,37.27,37.27,0
2020-01-24,52,12:45,13:00,,,,,0,37.25,37.25,0
2020-01-24,53,13:00,13:15,,,26.03,,0,26.03,26.03,1
2020-01-24,54,13:15,13:30,,,26.03,,0,26.03,26.03,1
2020-01-24,55,13:30,13:45,,,31.47,,0,31.47,31.47,1
2020-01-24,56,13:45,14:00,,,26.02,,0,26.02,26.02,1
2020-01-24,57,14:00,14:15,,,25.96,,0,25.96,25.96,1
2020-01-24,58,14:15,14:30,,,25.96,,0,25.96,25.96,1
2020-01-24,59,14:30,14:45,,,,47.93,0,47.93,47.93,-1
2020-01-24,60,14:45,15:00,,,,47.92,0,47.92,47.92,-1
2020-01-24,61,15:00,15:15,,,,23.99,0,23.99,23.99,-1
2020-01-24,62,15:15,15:30,,,,47.93,0,47.93,47.93,-1
2020-01-24,63,15:30,15:45,,,,,0,36.96,36.96,0
2020-01-24,64,15:45,16:00,,,,,0,36.95,36.95,0
2020-01-24,65,16:00,16:15,,,,48.06,0,48.06,48.06,-1
2020-01-24,66,16:15,16:30,,,,19.87,0,19.87,19.87,-1
2020-01-24,67,16:30,16:45,,,,14.67,0,14.67,14.67,-1
2020-01-24,68,16:45,17:00,,,31.79,14.67,0,31.79,31.79,1
2020-01-24,69,17:00,17:15,,,31.79,-38.56,0,-38.56,-38.56,-1
2020-01-24,70,17:15,17:30,,,,25.53,0,25.53,25.53,-1
2020-01-24,71,17:30,17:45,,,,,0,37.11,37.11,0
2020-01-24,72,17:45,18:00,,,,,0,37.11,37.11,0
2020-01-24,73,18:00,18:15,,,26.53,,0,26.53,26.53,1
2020-01-24,74,18:15,18:30,,,,12.31,0,12.31,12.31,-1
2020-01-24,75,18:30,18:45,,,,8.34,0,8.34,8.34,-1
2020-01-24,76,18:45,19:00,,,,-2.97,0,-2.97,-2.97,-1
2020-01-24,77,19:00,19:15,,,249.55,-2.97,0,249.55,249.55,1
2020-01-24,78,19:15,19:30,,,249.55,-3.77,0,-3.77,-3.77,-1
2020-01-24,79,19:30,19:45,,,,-7.7,0,-7.7,-7.7,-1
2020-01-24,80,19:45,20:00,,,26.74,-14.33,0,26.74,26.74,1
2020-01-24,81,20:00,20:15,,,25.69,-14.33,0,25.69,25.69,1
2020-01-24,82,20:15,20:30,,,,-30.15,0,-30.15,-30.15,-1
2020-01-24,83,20:30,20:45,,,,5.26,0,5.26,5.26,-1
2020-01-24,84,20:45,21:00,,,,-6.78,0,-6.78,-6.78,-1
2020-01-24,85,21:00,21:15,,,26.44,15.87,0,29.85,15.87,2
2020-01-24,86,21:15,21:30,,,,3.98,0,3.98,3.98,-1
2020-01-24,87,21:30,21:45,,,,-4.78,0,-4.78,-4.78,-1
2020-01-24,88,21:45,22:00,,,,-2.66,0,-2.66,-2.66,-1
2020-01-24,89,22:00,22:15,,,31.13,-2.66,0,31.13,31.13,1
2020-01-24,90,22:15,22:30,,,31.13,19.73,0,19.73,19.73,-1
2020-01-24,91,22:30,22:45,,,,18.5,0,18.5,18.5,-1
2020-01-24,92,22:45,23:00,,,,9.69,0,9.69,9.69,-1
2020-01-24,93,23:00,23:15,,,28.5,18.78,0,28.5,28.5,1
2020-01-24,94,23:15,23:30,,,28.5,17.52,0,17.52,17.52,-1
2020-01-24,95,23:30,23:45,,,,13.93,0,13.93,13.93,-1
2020-01-24,96,23:45,00:00,,,,-3.78,0,-3.78,-3.78,-1
2020-01-25,1,00:00,00:15,,,76.18,-9.82,0,76.18,-9.82,2
2020-01-25,2,00:15,00:30,,,27.26,19.65,0,19.65,19.65,-1
2020-01-25,3,00:30,00:45,,,,21.03,0,21.03,21.03,-1
2020-01-25,4,00:45,01:00,,,,14.96,0,14.96,14.96,-1
2020-01-25,5,01:00,01:15,,,35.77,26.99,0,35.77,26.99,2
2020-01-25,6,01:15,01:30,,,27.6,,0,27.6,27.6,1
2020-01-25,7,01:30,01:45,,,25.68,20.04,0,27.84,20.04,2
2020-01-25,8,01:45,02:00,,,,19.6,0,19.6,19.6,-1
2020-01-25,9,02:00,02:15,,,34.88,26.99,0,34.88,26.99,2
2020-01-25,10,02:15,02:30,,,27.3,25.73,0,27.83,25.73,2
2020-01-25,11,02:30,02:45,,,27.3,23.6,0,23.6,23.6,-1
2020-01-25,12,02:45,03:00,,,,20.93,0,20.93,20.93,-1
2020-01-25,13,03:00,03:15,,,27.6,4.44,0,27.83,4.44,2
2020-01-25,14,03:15,03:30,,,27.6,19.7,0,19.7,19.7,-1
2020-01-25,15,03:30,03:45,,,,22.96,0,22.96,22.96,-1
2020-01-25,16,03:45,04:00,,,,22.96,0,22.96,22.96,-1
2020-01-25,17,04:00,04:15,,,,-0.97,0,-0.97,-0.97,-1
2020-01-25,18,04:15,04:30,,,,23.0,0,23.0,23.0,-1
2020-01-25,19,04:30,04:45,,,,21.99,0,21.99,21.99,-1
2020-01-25,20,04:45,05:00,,,,23.6,0,23.6,23.6,-1
2020-01-25,21,05:00,05:15,,,,-5.03,0,-5.03,-5.03,-1
2020-01-25,22,05:15,05:30,,,,15.21,0,15.21,15.21,-1
2020-01-25,23,05:30,05:45,,,,20.03,0,20.03,20.03,-1
2020-01-25,24,05:45,06:00,,,,22.66,0,22.66,22.66,-1
2020-01-25,25,06:00,06:15,,,,-29.86,0,-29.86,-29.86,-1
2020-01-25,26,06:15,06:30,,,,4.82,0,4.82,4.82,-1
2020-01-25,27,06:30,06:45,,,,19.67,0,19.67,19.67,-1
2020-01-25,28,06:45,07:00,,,25.51,26.99,0,27.75,26.99,2
2020-01-25,29,07:00,07:15,,,,-22.67,0,-22.67,-22.67,-1
2020-01-25,30,07:15,07:30,,,,17.16,0,17.16,17.16,-1
2020-01-25,31,07:30,07:45,,,,23.49,0,23.49,23.49,-1
2020-01-25,32,07:45,08:00,,,57.95,23.49,0,57.95,57.95,1
2020-01-25,33,08:00,08:15,,,57.95,-19.48,0,-19.48,-19.48,-1
2020-01-25,34,08:15,08:30,,,,15.67,0,15.67,15.67,-1
2020-01-25,35,08:30,08:45,,,27.92,15.67,0,27.92,27.92,1
2020-01-25,36,08:45,09:00,,,496.83,,0,496.83,496.83,1
2020-01-25,37,09:00,09:15,,,98.02,23.66,0,23.66,23.66,-1
2020-01-25,38,09:15,09:30,,,27.6,23.66,0,27.6,27.6,1
2020-01-25,39,09:30,09:45,,,245.52,,0,245.52,245.52,1
2020-01-25,40,09:45,10:00,,,498.64,,0,498.64,498.64,1
2020-01-25,41,10:00,10:15,,,245.52,,0,245.52,245.52,1
2020-01-25,42,10:15,10:30,,,499.92,,0,499.92,499.92,1
2020-01-25,43,10:30,10:45,,,499.92,,0,499.92,499.92,1
2020-01-25,44,10:45,11:00,,,28.88,,0,28.88,28.88,1
2020-01-25,45,11:00,11:15,,,387.48,,0,387.48,387.48,1
2020-01-25,46,11:15,11:30,,,31.67,,0,31.67,31.67,1
2020-01-25,47,11:30,11:45,,,27.72,,0,27.72,27.72,1
2020-01-25,48,11:45,12:00,,,,,0,28.05,28.05,0
2020-01-25,49,12:00,12:15,,,,,0,27.94,27.94,0
2020-01-25,50,12:15,12:30,,,47.69,,0,47.69,47.69,1
2020-01-25,51,12:30,12:45,,,67.37,,0,67.37,67.37,1
2020-01-25,52,12:45,13:00,,,,,0,27.98,27.98,0
2020-01-25,53,13:00,13:15,,,35.67,,0,35.67,35.67,1
2020-01-25,54,13:15,13:30,,,33.89,,0,33.89,33.89,1
2020-01-25,55,13:30,13:45,,,,,0,15.0,15.0,0
2020-01-25,56,13:45,14:00,,,,,0,27.9,27.9,0
2020-01-25,57,14:00,14:15,,,,,0,28.1,28.1,0
2020-01-25,58,14:15,14:30,,,,,0,28.27,28.27,0
2020-01-25,59,14:30,14:45,,,,26.5,0,26.5,26.5,-1
2020-01-25,60,14:45,15:00,,,,23.67,0,23.67,23.67,-1
2020-01-25,61,15:00,15:15,,,,19.67,0,19.67,19.67,-1
2020-01-25,62,15:15,15:30,,,,25.01,0,25.01,25.01,-1
2020-01-25,63,15:30,15:45,,,31.67,26.48,0,31.67,31.67,1
2020-01-25,64,15:45,16:00,,,28.44,,0,28.44,28.44,1
2020-01-25,65,16:00,16:15,,,,,0,15.0,15.0,0
2020-01-25,66,16:15,16:30,,,,,0,15.0,15.0,0
2020-01-25,67,16:30,16:45,,,31.05,,0,31.05,31.05,1
2020-01-25,68,16:45,17:00,,,95.02,,0,95.02,95.02,1
2020-01-25,69,17:00,17:15,,,95.02,-123.75,0,-123.75,-123.75,-1
2020-01-25,70,17:15,17:30,,,,25.75,0,25.75,25.75,-1
2020-01-25,71,17:30,17:45,,,75.61,,0,75.61,75.61,1
2020-01-25,72,17:45,18:00,,,245.52,,0,245.52,245.52,1
2020-01-25,73,18:00,18:15,,,26.36,,0,26.36,26.36,1
2020-01-25,74,18:15,18:30,,,,47.92,0,47.92,47.92,-1
2020-01-25,75,18:30,18:45,,,,24.56,0,24.56,24.56,-1
2020-01-25,76,18:45,19:00,,,,23.67,0,23.67,23.67,-1
2020-01-25,77,19:00,19:15,,,,24.72,0,24.72,24.72,-1
2020-01-25,78,19:15,19:30,,,,16.79,0,16.79,16.79,-1
2020-01-25,79,19:30,19:45,,,,15.67,0,15.67,15.67,-1
2020-01-25,80,19:45,20:00,,,,-3.95,0,-3.95,-3.95,-1
2020-01-25,81,20:00,20:15,,,,25.03,0,25.03,25.03,-1
2020-01-25,82,20:15,20:30,,,,5.43,0,5.43,5.43,-1
2020-01-25,83,20:30,20:45,,,,10.72,0,10.72,10.72,-1
2020-01-25,84,20:45,21:00,,,,6.0,0,6.0,6.0,-1
2020-01-25,85,21:00,21:15,,,36.13,6.0,0,36.13,36.13,1
2020-01-25,86,21:15,21:30,,,26.07,23.18,0,28.03,23.18,2
2020-01-25,87,21:30,21:45,,,,17.81,0,17.81,17.81,-1
2020-01-25,88,21:45,22:00,,,,21.17,0,21.17,21.17,-1
2020-01-25,89,22:00,22:15,,,25.94,23.11,0,25.94,25.94,1
2020-01-25,90,22:15,22:30,,,25.99,23.11,0,25.99,25.99,1
2020-01-25,91,22:30,22:45,,,,23.67,0,23.67,23.67,-1
2020-01-25,92,22:45,23:00,,,,5.28,0,5.28,5.28,-1
2020-01-25,93,23:00,23:15,,,35.26,3.26,0,35.26,35.26,1
2020-01-25,94,23:15,23:30,,,40.72,3.26,0,40.72,40.72,1
2020-01-25,95,23:30,23:45,,,,20.96,0,20.96,20.96,-1
2020-01-25,96,23:45,00:00,,,,19.67,0,19.67,19.67,-1
2020-01-26,1,00:00,00:15,,,175.31,21.78,0,175.31,21.78,2
2020-01-26,2,00:15,00:30,,,36.45,,0,36.45,36.45,1
2020-01-26,3,00:30,00:45,,,134.12,,0,134.12,134.12,1
2020-01-26,4,00:45,01:00,,,40.82,,0,40.82,40.82,1
2020-01-26,5,01:00,01:15,,,40.3,,0,40.3,40.3,1
2020-01-26,6,01:15,01:30,,,91.12,,0,91.12,91.12,1
2020-01-26,7,01:30,01:45,,,35.67,,0,35.67,35.67,1
2020-01-26,8,01:45,02:00,,,,,0,13.01,13.01,0
2020-01-26,9,02:00,02:15,,,173.77,,0,173.77,173.77,1
2020-01-26,10,02:15,02:30,,,30.2,,0,30.2,30.2,1
2020-01-26,11,02:30,02:45,,,30.09,,0,30.09,30.09,1
2020-01-26,12,02:45,03:00,,,,,0,13.01,13.01,0
2020-01-26,13,03:00,03:15,,,29.99,,0,29.99,29.99,1
2020-01-26,14,03:15,03:30,,,27.67,,0,27.67,27.67,1
2020-01-26,15,03:30,03:45,,,41.26,,0,41.26,41.26,1
2020-01-26,16,03:45,04:00,,,42.19,,0,42.19,42.19,1
2020-01-26,17,04:00,04:15,,,171.14,,0,171.14,171.14,1
2020-01-26,18,04:15,04:30,,,42.09,,0,42.09,42.09,1
2020-01-26,19,04:30,04:45,,,31.12,,0,31.12,31.12,1
2020-01-26,20,04:45,05:00,,,,,0,25.74,25.74,0
2020-01-26,21,05:00,05:15,,,,,0,13.01,13.01,0
2020-01-26,22,05:15,05:30,,,,,0,13.01,13.01,0
2020-01-26,23,05:30,05:45,,,,,0,13.01,13.01,0
2020-01-26,24,05:45,06:00,,,26.47,,0,26.47,26.47,1
2020-01-26,25,06:00,06:15,,,29.17,,0,29.17,29.17,1
2020-01-26,26,06:15,06:30,,,33.38,,0,33.38,33.38,1
2020-01-26,27,06:30,06:45,,,31.79,,0,31.79,31.79,1
2020-01-26,28,06:45,07:00,,,35.55,,0,35.55,35.55,1
2020-01-26,29,07:00,07:15,,,42.83,,0,42.83,42.83,1
2020-01-26,30,07:15,07:30,,,27.55,,0,27.55,27.55,1
2020-01-26,31,07:30,07:45,,,171.28,,0,171.28,171.28,1
2020-01-26,32,07:45,08:00,,,171.28,,0,171.28,171.28,1
2020-01-26,33,08:00,08:15,,,26.12,22.34,0,26.12,22.34,2
2020-01-26,34,08:15,08:30,,,,26.11,0,26.11,26.11,-1
2020-01-26,35,08:30,08:45,,,30.27,26.11,0,30.27,30.27,1
2020-01-26,36,08:45,09:00,,,492.23,,0,492.23,492.23,1
2020-01-26,37,09:00,09:15,,,27.38,14.43,0,27.38,14.43,2
2020-01-26,38,09:15,09:30,,,,20.13,0,20.13,20.13,-1
2020-01-26,39,09:30,09:45,,,37.9,20.13,0,37.9,37.9,1
2020-01-26,40,09:45,10:00,,,36.31,,0,36.31,36.31,1
2020-01-26,41,10:00,10:15,,,38.96,25.64,0,25.64,25.64,-1
2020-01-26,42,10:15,10:30,,,38.96,20.12,0,20.12,20.12,-1
2020-01-26,43,10:30,10:45,,,,24.65,0,24.65,24.65,-1
2020-01-26,44,10:45,11:00,,,,20.2,0,20.2,20.2,-1
2020-01-26,45,11:00,11:15,,,27.51,20.2,0,27.51,27.51,1
2020-01-26,46,11:15,11:30,,,25.99,20.56,0,20.56,20.56,-1
2020-01-26,47,11:30,11:45,,,,10.9,0,10.9,10.9,-1
2020-01-26,48,11:45,12:00,,,,22.43,0,22.43,22.43,-1
2020-01-26,49,12:00,12:15,,,,14.43,0,14.43,14.43,-1
2020-01-26,50,12:15,12:30,,,,22.43,0,22.43,22.43,-1
2020-01-26,51,12:30,12:45,,,,4.9,0,4.9,4.9,-1
2020-01-26,52,12:45,13:00,,,,-0.31,0,-0.31,-0.31,-1
2020-01-26,53,13:00,13:15,,,,-11.46,0,-11.46,-11.46,-1
2020-01-26,54,13:15,13:30,,,,-19.0,0,-19.0,-19.0,-1
2020-01-26,55,13:30,13:45,,,,-12.26,0,-12.26,-12.26,-1
2020-01-26,56,13:45,14:00,,,,6.56,0,6.56,6.56,-1
2020-01-26,57,14:00,14:15,,,25.62,13.78,0,25.62,25.62,1
2020-01-26,58,14:15,14:30,,,,-75.08,0,-75.08,-75.08,-1
2020-01-26,59,14:30,14:45,,,,15.05,0,15.05,15.05,-1
2020-01-26,60,14:45,15:00,,,,14.43,0,14.43,14.43,-1
2020-01-26,61,15:00,15:15,,,,18.43,0,18.43,18.43,-1
2020-01-26,62,15:15,15:30,,,25.51,18.43,0,25.9,18.43,2
2020-01-26,63,15:30,15:45,,,26.43,18.43,0,26.43,26.43,1
2020-01-26,64,15:45,16:00,,,,26.28,0,26.28,26.28,-1
2020-01-26,65,16:00,16:15,,,,24.47,0,24.47,24.47,-1
2020-01-26,66,16:15,16:30,,,27.66,22.43,0,27.66,22.43,2
2020-01-26,67,16:30,16:45,,,43.29,,0,43.29,43.29,1
2020-01-26,68,16:45,17:00,,,245.33,,0,245.33,245.33,1
2020-01-26,69,17:00,17:15,,,245.33,-75.08,0,-75.08,-75.08,-1
2020-01-26,70,17:15,17:30,,,31.48,24.78,0,31.48,24.78,2
2020-01-26,71,17:30,17:45,,,384.45,,0,384.45,384.45,1
2020-01-26,72,17:45,18:00,,,50.12,,0,50.12,50.12,1
2020-01-26,73,18:00,18:15,,,42.64,,0,42.64,42.64,1
2020-01-26,74,18:15,18:30,,,35.55,,0,35.55,35.55,1
2020-01-26,75,18:30,18:45,,,26.43,15.6,0,15.6,15.6,-1
2020-01-26,76,18:45,19:00,,,,-4.42,0,-4.42,-4.42,-1
2020-01-26,77,19:00,19:15,,,,-140.22,0,-140.22,-140.22,-1
2020-01-26,78,19:15,19:30,,,29.03,-140.22,0,29.03,29.03,1
2020-01-26,79,19:30,19:45,,,,18.43,0,18.43,18.43,-1
2020-01-26,80,19:45,20:00,,,,22.43,0,22.43,22.43,-1
2020-01-26,81,20:00,20:15,,,71.08,22.43,0,71.08,22.43,2
2020-01-26,82,20:15,20:30,,,30.34,,0,30.34,30.34,1
2020-01-26,83,20:30,20:45,,,34.43,,0,34.43,34.43,1
2020-01-26,84,20:45,21:00,,,34.43,21.08,0,21.08,21.08,-1
2020-01-26,85,21:00,21:15,*,,227.4,17.49,0,227.4,12.5,2
2020-01-26,86,21:15,21:30,*,,250.14,-142.6,0,-142.6,-142.6,-1
2020-01-26,87,21:30,21:45,,,,-142.6,0,-142.6,-142.6,-1
2020-01-26,88,21:45,22:00,,,,7.35,0,7.35,7.35,-1
2020-01-26,89,22:00,22:15,,,51.58,7.35,0,51.58,51.58,1
2020-01-26,90,22:15,22:30,,,,4.41,0,4.41,4.41,-1
2020-01-26,91,22:30,22:45,,,,14.43,0,14.43,14.43,-1
2020-01-26,92,22:45,23:00,,,,-33.03,0,-33.03,-33.03,-1
2020-01-26,93,23:00,23:15,,,97.22,9.48,0,97.22,9.48,2
2020-01-26,94,23:15,23:30,,,172.57,-18.17,0,172.57,-18.17,2
2020-01-26,95,23:30,23:45,,,,-70.02,0,-70.02,-70.02,-1
2020-01-26,96,23:45,00:00,,,,-19.33,0,-19.33,-19.33,-1
2020-01-27,1,00:00,00:15,,,29.73,13.68,0,29.73,12.24,2
2020-01-27,2,00:15,00:30,,,27.44,13.68,0,27.44,27.44,1
2020-01-27,3,00:30,00:45,,,25.45,,0,25.45,25.45,1
2020-01-27,4,00:45,01:00,,,,19.95,0,19.95,19.95,-1
2020-01-27,5,01:00,01:15,,,90.22,-121.68,0,90.22,-121.68,2
2020-01-27,6,01:15,01:30,,,204.24,13.0,0,204.24,12.88,2
2020-01-27,7,01:30,01:45,,,,-11.21,0,-11.21,-11.21,-1
2020-01-27,8,01:45,02:00,,,,5.12,0,5.12,5.12,-1
2020-01-27,9,02:00,02:15,,,,-101.47,0,-101.47,-101.47,-1
2020-01-27,10,02:15,02:30,,,,-95.11,0,-95.11,-95.11,-1
2020-01-27,11,02:30,02:45,,,,-40.14,0,-40.14,-40.14,-1
2020-01-27,12,02:45,03:00,,,,-51.02,0,-51.02,-51.02,-1
2020-01-27,13,03:00,03:15,,,,19.47,0,19.47,19.47,-1
2020-01-27,14,03:15,03:30,,,,19.45,0,19.45,19.45,-1
2020-01-27,15,03:30,03:45,,,,22.43,0,22.43,22.43,-1
2020-01-27,16,03:45,04:00,,,,,0,24.87,24.87,0
2020-01-27,17,04:00,04:15,,,,,0,24.87,24.87,0
2020-01-27,18,04:15,04:30,,,,,0,24.82,24.82,0
2020-01-27,19,04:30,04:45,,,,,0,24.8,24.8,0
2020-01-27,20,04:45,05:00,,,,,0,24.76,24.76,0
2020-01-27,21,05:00,05:15,,,,,0,25.67,25.67,0
2020-01-27,22,05:15,05:30,,,,,0,25.16,25.16,0
2020-01-27,23,05:30,05:45,,,101.27,,0,101.27,101.27,1
2020-01-27,24,05:45,06:00,,,97.82,,0,97.82,97.82,1
2020-01-27,25,06:00,06:15,,,97.82,-70.09,0,-70.09,-70.09,-1
2020-01-27,26,06:15,06:30,,,,11.68,0,11.68,11.68,-1
2020-01-27,27,06:30,06:45,,,29.88,19.91,0,29.88,29.88,1
